,Unnamed: 0.1,Unnamed: 0,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,ra_error,dec_error,pmra_error,pmdec_error,parallax_error,visibility_periods_used,phot_bp_mean_mag,phot_rp_mean_mag,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved,zp,fidelity_v2,parallax_,relative_error,cell_id,distance,cluster_id
67015,70886,70886,1560632789988882304,207.1276249430799,52.59343318050256,10.644652685204818,-18.16006889712397,-5.559983126557765,1.0890273,15.32122,2.7660046,,0.020613473,0.022218179,0.024895303,0.0290749,0.027992435,29,16.87675,14.110746,1.2593951,,57.03228361010784,31,-0.044238,1.0,0.0106446526852048,0.0026297180216041,39,93.94388239551662,39_001
67017,70888,70888,1560784144636654976,206.31848019182303,52.247262089728125,10.724622657625565,-15.536972062714074,-4.29048481688275,6.4574103,10.475149,1.0987387,-9.634292,0.059187092,0.06032509,0.069735944,0.07405001,0.074056774,30,10.918112,9.819373,,1.5143307,56.4488939011672,95,-0.023098,1.0,0.0107246226576255,0.006905303465138,39,93.24337386257339,39_001
67047,70918,70918,1618443698331637248,217.2767353551444,61.45976054224024,10.450990545112433,-16.09230936158565,-6.336114300482062,1.0469251,18.421614,3.4721165,,0.13413149,0.12268083,0.17268886,0.16005193,0.13676876,26,20.508202,17.036085,1.1863261,,67.08698838877008,31,-0.033742,1.0,0.0104509905451124,0.0130866791439173,39,95.68471004575433,39_001
67053,70924,70924,1610939879365230464,217.8970089527187,57.39400560769396,10.013881512606249,-16.720793758825767,-1.2683306654541444,1.0913032,16.47434,3.1807203,,0.040852033,0.04388522,0.04543994,0.05599245,0.04683324,25,18.354185,15.173465,1.2254745,,64.76192357625234,31,-0.049605,1.0,0.0100138815126062,0.0046768318499717,39,99.86137730320931,39_001
67065,70936,70936,1618562621681728256,220.2993487133768,61.1291773488913,12.65469266693666,-12.69648244745243,-9.362089845573196,1.1167405,14.425846,2.4629354,-6.791474,0.016726712,0.014968234,0.024683436,0.02061314,0.016854955,26,15.750775,13.28784,1.290624,,68.07453434605485,31,-0.036673,1.0,0.0126546926669366,0.0013319134208638,39,79.02206922912781,39_001
67187,71059,71059,1512260909796696832,210.7488849623496,50.97178326428549,10.376406544764878,-14.847976614383402,-5.439306955323948,1.1887385,6.155564,0.01679945,-5.9389443,0.035145678,0.040127505,0.040781107,0.05312776,0.047294825,30,6.1497903,6.132991,,1.7364577,57.22452121829648,95,-0.027775,1.0,0.0103764065447648,0.004557919429618,39,96.37247689611094,39_001
67211,71084,71084,1546868038283144192,180.9794022269957,50.04343183140361,10.562271237368996,-24.10608334886666,-4.142136063557107,1.4575223,10.913694,1.3267679,-6.848369,0.009225889,0.012129459,0.011015499,0.014707852,0.018283967,28,11.162234,9.835466,,1.4988623,45.04366694789792,95,-0.028559,1.0,0.0105622712373689,0.0017310639529225,39,94.67660671902074,39_001
67215,71088,71088,1564395731095646720,195.7296735713387,55.23623765317513,10.49326435004062,-18.3558983968545,-8.051417468061336,1.0221539,16.85488,3.1359234,,0.04125649,0.042985905,0.05222151,0.062344078,0.05241928,28,18.705761,15.569838,1.2301093,,54.60801234706393,31,-0.050379,1.0,0.0104932643500406,0.0049955169574849,39,95.29922878538088,39_001
67232,71105,71105,1578607537359458944,194.7875651380431,58.24881175763658,10.527447054488402,17.127236154489246,-9.657902387764947,1.0544665,15.197472,2.5655174,-12.441881,0.017941475,0.019360693,0.025078164,0.025104744,0.022517169,28,16.600582,14.035065,1.2794465,,56.470311248679856,31,-0.040922,1.0,0.0105274470544884,0.0021389011869121,39,94.98979143035896,39_001
67282,71155,71155,1571754929923400320,188.3379305734084,57.30530056643105,10.695573127379058,-26.908115828237293,-7.452356381112221,11.192655,12.208393,1.7688026,-9.125078,0.07882796,0.08241429,0.10488651,0.1066933,0.104944415,28,13.05226,11.283458,1.3766507,,53.44396497976616,31,-0.004131,1.0,0.010695573127379,0.0098119487146844,39,93.49662594893171,39_001
67298,71171,71171,1507362482414976896,216.64716446444567,48.297276281916346,10.29939090794028,-16.64117711064007,-3.665312250300608,1.1053907,15.626624,2.8061905,-16.6058,0.023496324,0.02513283,0.028984113,0.030505108,0.030596226,28,17.206474,14.400284,1.2561136,,57.453012416078096,31,-0.044705,1.0,0.0102993909079402,0.0029706830504328,39,97.09312025714658,39_001
67343,71216,71216,1542063687865662720,189.12437410897044,45.96838742720877,11.775573124318605,-20.913411426446377,-11.61628760671038,1.0464225,16.787872,3.1420975,,0.027182732,0.0360139,0.0335886,0.053037386,0.06309063,26,18.63367,15.491573,1.2300595,,44.706306237961655,31,-0.050862,1.0,0.0117755731243186,0.0053577545087556,39,84.92155663615443,39_001
67426,71302,71302,1577006820227984000,195.81945971899785,57.31520507130076,10.624054587972026,-17.17662377391059,-8.243358761937367,1.0148244,8.980788,0.6996031,-3.9990566,0.0099395,0.01159177,0.013402054,0.015159436,0.013147975,28,9.243949,8.544346,1.5856023,,56.1769279078335,31,-0.020771,1.0,0.010624054587972,0.0012375665892083,39,94.12602238811421,39_001
67447,71323,71323,1592384486775784064,223.883981096116,49.5939362134669,10.08458340310019,-13.915853686352024,-1.032842756030753,7.9863586,14.324874,2.5018806,,0.18736966,0.1738429,0.23398818,0.25394326,0.20780498,26,15.063732,12.5618515,,1.3298422,61.326616759160224,95,-0.03325,1.0,0.0100845834031001,0.0206062037164685,39,99.16126031468887,39_001
67496,71372,71372,1512596638799969408,208.6521052540652,52.01121472271308,10.559477801936731,-17.666155495208738,-4.307515468276906,1.082067,14.0894,2.3238401,-7.061852,0.011992299,0.012864259,0.015290008,0.016963542,0.016236138,29,15.311096,12.987256,1.3060988,,57.1921277489496,31,-0.03722,1.0,0.0105594778019367,0.0015375891028457,39,94.70165274807351,39_001
67497,71373,71373,1512895774681556736,211.62176545596,52.985328011452815,10.470009130394446,-18.02442513164145,-2.868214296408601,1.0010779,12.022645,1.4922018,-4.3534102,0.008019453,0.008600603,0.009486062,0.010059122,0.009942427,30,12.713207,11.221005,1.4202356,,59.10933572369221,31,-0.016494,1.0,0.0104700091303944,0.0009496101556527,39,95.51090047257011,39_001
67649,71527,71527,1604818863774386944,215.13420237197863,51.6699023416577,10.557408083126443,-17.133586873607506,-3.123293391756758,1.1381439,13.765037,2.163515,-5.4217253,0.010480709,0.011429808,0.012323504,0.013963133,0.013666768,28,14.879142,12.715627,1.3251762,,59.50715444148494,31,-0.034609,1.0,0.0105574080831264,0.0012945192505955,39,94.72021845951669,39_001
67651,71529,71529,1606929445063211776,219.8597882532692,54.77405497686436,11.076024007101156,-18.075597419653008,-2.802140835551225,1.0349728,9.685638,0.8393717,-5.968525,0.010290675,0.011751452,0.012856592,0.016771777,0.012632388,29,10.022681,9.18331,1.551443,,63.70513226963027,31,-0.017681,1.0,0.0110760240071011,0.0011405164878571,39,90.28510586099095,39_001
67652,71530,71530,1606990605397021312,218.9404000976315,54.3658137605187,10.847807689175834,-13.403669586989142,-13.378207972202857,1.665535,17.33237,3.423871,,0.09295441,0.10302356,0.11078569,0.12605962,0.11707047,26,19.410965,15.987094,1.2066382,,63.04249888203007,31,-0.055223,1.0,0.0108478076891758,0.0107920856779951,39,92.18452508130501,39_001
67679,71558,71558,1546868038283801728,180.98002444239475,50.043386657439456,10.798728914216776,-23.14395809290263,-13.931751548037305,6.426737,11.395001,1.133028,-2.5050664,0.24119931,0.34448415,0.27473292,0.3951737,0.52266234,27,11.036715,9.903687,,1.0541197,45.043854535787,95,-0.042033,0.091552734,0.0107987289142167,0.0484003575005853,39,92.60349138716539,39_001
67729,71610,71610,1603708975505235584,218.20670685339311,49.89910707107698,11.197375409924089,-1.052795847553656,-1.9632021248790623,0.96008503,9.923798,0.90530586,-8.756983,0.009743679,0.010397187,0.011820743,0.013770674,0.012196781,27,10.293089,9.387783,1.5359737,,59.346479766572585,31,-0.019183,1.0,0.011197375409924,0.0010892535575068,39,89.30664226133929,39_001
67746,71628,71628,1557887172015032960,197.6015055270926,52.93485509200187,10.211677155491554,-11.249190771834344,-15.8634469071824,1.9357979,9.785723,0.8429079,-31.93769,0.019252604,0.02128489,0.023766337,0.027946765,0.026402617,28,10.11094,9.268032,1.5519941,,53.57208198745533,31,-0.020896,1.0,0.0102116771554915,0.0025855318962763,39,97.92710685748945,39_001
67765,71647,71647,1584856779198650112,185.06655621978928,64.58722117935119,11.50105279501405,-18.92737222490792,-11.729696909212576,1.0630536,16.986792,3.3126297,,0.053108446,0.05272839,0.06616782,0.07312378,0.061040446,26,18.976736,15.664106,1.2156982,,57.54159782116883,31,-0.052737,1.0,0.011501052795014,0.0053073789928572,39,86.94856182501184,39_001
67902,71786,71786,1606191329163112576,222.52342261314223,53.63571119379455,10.120466161605773,-14.897927736782766,0.0301286061371865,1.6962775,13.139915,1.9484434,-9.030674,0.021023452,0.017791335,0.024811178,0.024342079,0.022539377,25,14.02941,12.080967,1.3675807,,63.925478878055806,31,-0.030531,1.0,0.0101204661616057,0.0022271085778151,39,98.80967773932474,39_001
67907,71791,71791,1608114100122827904,214.0046107882711,52.78628104247988,10.688672815589689,-19.021730586924576,-5.580662091712571,0.935837,9.9886875,0.9558792,-4.779266,0.009248568,0.01028393,0.011116137,0.014145565,0.0125966985,30,10.198239,9.24236,1.5369393,,59.90681794440523,31,-0.018857,1.0,0.0106886728155896,0.0011785091299293,39,93.55698478687493,39_001
67914,71798,71798,1530810976628569344,195.2535410650656,46.072317998656935,11.894379129719416,-20.513259576706897,-9.208617840947806,1.1665444,14.750821,2.6787596,-6.2627244,0.013829252,0.016667044,0.016334623,0.019171875,0.024843391,28,16.23526,13.5565,1.2689006,,47.17112452561634,31,-0.045309,1.0,0.0118943791297194,0.0020886664809536,39,84.07332481116154,39_001
67937,71822,71822,1560938316782309248,206.6102532533198,53.081943831120114,10.361001227256583,-18.538103911263573,-3.5199956252510347,15.65725,14.441871,2.8844252,-6.8248835,0.16954224,0.1913206,0.19916168,0.23889,0.21962897,27,16.048073,13.163648,1.2492795,,57.19779113095567,31,-0.046352,1.0,0.0103610012272565,0.0211976589117878,39,96.51576889782794,39_001
67939,71824,71824,1561964917045160192,203.62855666353977,54.43217807986751,10.430980243381857,-21.071104010079853,-0.1041128921684485,22.880777,12.803989,1.9622803,-4.6107254,0.18524683,0.20872302,0.2093797,0.26825055,0.25888553,27,13.720402,11.7581215,1.3503393,,57.03900096872716,31,-0.010196,1.0,0.0104309802433818,0.024818907136197,39,95.86826709162597,39_001
67973,71858,71858,1604441971804002176,216.4727540994714,50.41645745976268,10.961418431414383,-17.403084383688867,-3.701031656269465,1.1111119,13.654587,2.160471,-6.6172442,0.00953614,0.01010617,0.010491796,0.01152342,0.011931422,29,14.766211,12.60574,1.3255148,,59.06708271244124,31,-0.034714,1.0,0.0109614184314143,0.0010884925226287,39,91.22906914438214,39_001
67974,71859,71859,1604774127395060992,215.1359874971253,51.28863861897915,10.497092157984907,-17.336138317984954,-3.477289486086301,0.9538837,18.698715,3.7928867,,0.11322458,0.11161883,0.13601097,0.15090995,0.1455428,30,21.041697,17.24881,,1.1176637,59.2143776268562,95,-0.039773,1.0,0.0104970921579849,0.0138650588000495,39,95.2644775286004,39_001
67980,71865,71865,1607285240153564800,221.58006176319927,55.22815944413273,10.68583019305846,-13.720616556837848,-4.598390331591357,1.1647576,15.576284,2.836543,,0.02618053,0.024148114,0.03449702,0.0327385,0.02864341,26,17.186687,14.350144,1.2547656,,64.71625298744512,31,-0.043247,1.0,0.0106858301930584,0.0026805039461142,39,93.58187262320601,39_001
68040,71925,71925,1506360518084440704,213.12104379523885,47.37924199382439,10.297644928423086,-17.6663497388611,-4.746481458126102,1.0671048,15.726617,2.8657799,,0.021657495,0.026586182,0.027185766,0.031687535,0.030908313,26,17.355383,14.489603,1.2516205,,55.31643801488415,31,-0.046135,1.0,0.010297644928423,0.0030014933720124,39,97.10958252598654,39_001
68069,71954,71954,1559808671664081408,202.3837359941197,51.70309379019886,10.501969623859283,-13.395026310047063,-16.937880536067375,13.929847,11.971094,1.5781708,-10.123064,0.11805324,0.12553963,0.14039364,0.15264806,0.16029125,30,12.6756,11.097429,1.4095328,,54.48117527125527,31,-0.019284,1.0,0.0105019696238592,0.0152629702561542,39,95.2202335196363,39_001
68150,72036,72036,1607844444896321024,214.629653489795,52.0333071158289,10.412291782488948,-17.184273462934392,-3.082188090538351,0.96637976,6.9035597,0.18556404,-8.083793,0.015797703,0.015742913,0.01849762,0.018849311,0.019368181,29,6.959429,6.7738647,1.7048297,,59.5845818986223,31,-0.025867,1.0,0.0104122917824889,0.0018601266084929,39,96.04033587320055,39_001
68223,72109,72109,1511712287853606272,214.3380116216902,51.30733156466878,10.572339060874386,-9.653540352940505,-0.8658850647995854,2.1472328,6.1935115,0.080638885,-5.5392065,0.05161717,0.055241395,0.06461723,0.06450615,0.06933667,26,6.204734,6.124095,1.733907,,58.91155396516144,31,-0.029421,1.0,0.0105723390608743,0.0065583093391885,39,94.58644811163511,39_001
68411,72299,72299,1561732267256950784,204.7696511553604,53.76988504909512,10.076171736646192,-17.067225385119798,-1.3203690426497283,1.2255975,15.537539,2.6964483,-12.3789215,0.02527105,0.026237233,0.028887685,0.030333683,0.03214619,28,17.041086,14.344638,1.2664356,,56.99111647364684,31,-0.042917,1.0,0.0100761717366461,0.0031903177953078,39,99.24404090524708,39_001
68421,72309,72309,1565932436033063552,201.06182105134468,57.49068364166816,10.320562969853222,-17.324875099373152,-8.155800283530073,1.2755277,16.5828,3.085907,,0.06890065,0.10162654,0.08575777,0.1265985,0.09466016,18,17.657206,14.571299,,1.2250156,58.270849972719,95,-0.06269,1.0,0.0103205629698532,0.009171995779349,39,96.89393911175604,39_001
68428,72316,72316,1568098405222585600,191.7620198027893,50.57455869427148,10.998127141226217,-19.63938336241236,-8.543337791170309,1.1043159,17.845955,4.0350933,,0.072622426,0.086017415,0.090356015,0.11405676,0.11597978,28,20.446665,16.411572,,1.1316733,49.48236565752849,95,-0.060753,1.0,0.0109981271412262,0.010545411824278,39,90.92457171653575,39_001
68431,72319,72319,1568888851003204736,187.417849111937,51.87564997180689,10.812834343903866,-23.159995228035832,-2.401411736968221,1.145777,15.520648,3.1102333,32.253433,0.020099007,0.023085507,0.024906736,0.03032419,0.032588795,31,17.346163,14.2359295,1.2312156,,48.89126468552202,31,-0.052349,1.0,0.0108128343439038,0.0030138994054202,39,92.4826893851188,39_001
68453,72341,72341,1545902181738088448,182.765608365478,47.22423785256908,10.27646337528563,-1.8009077497123187,-10.622148979761878,1.2334797,11.370667,1.2523127,-16.564514,0.010167686,0.013334979,0.013518341,0.01782171,0.019836001,25,11.921513,10.6692,1.4627148,,43.35228589786772,31,-0.034557,1.0,0.0102764633752856,0.0019302361401593,39,97.30974202710163,39_001
68484,72372,72372,1575260142928002688,182.4482457836548,57.00684121778063,10.512885544462602,-17.968457125415096,-10.857965941931374,1.0953928,13.279838,2.005662,-8.612652,0.009595626,0.0086114975,0.011909551,0.012473354,0.011795173,29,14.281599,12.275937,1.3442245,,51.1487972827608,31,-0.035342,1.0,0.0105128855444626,0.0011219729302781,39,95.12136280478437,39_001
68488,72376,72376,1576654564191577216,192.48077809733283,56.19703216434886,10.0398119136774,-20.018397465544943,-9.42883070644101,7.0015798,15.059061,2.5289907,-8.148018,0.32471934,0.36706686,0.37358975,0.4745738,0.46104947,30,16.25676,13.727769,,1.145202,54.116683473831806,95,-0.051462,0.91503906,0.0100398119136774,0.0459221222433365,39,99.6034595665765,39_001
68509,72397,72397,1609576313148316288,212.83331855176823,55.288386154072846,10.52231488412822,-17.60680747466411,-2.9713140245319067,1.1188798,17.479708,3.411234,,0.07034318,0.07218581,0.08410117,0.09163424,0.08639395,26,19.554943,16.14371,1.2116854,,61.28388455539027,31,-0.054779,1.0,0.0105223148841282,0.0082105459636373,39,95.03612190017182,39_001
68612,72500,72500,1573807035232718208,180.8360919982788,55.78249105703892,10.217039268843518,22.07453624056096,-3.542343280338547,1.0306842,16.703117,2.9984846,,0.034238186,0.03396645,0.044349197,0.044985443,0.04953784,30,18.445444,15.4469595,1.2421201,,49.63535508840449,31,-0.048606,1.0,0.0102170392688435,0.0048485513950273,39,97.8757126880646,39_001
68620,72508,72508,1543464190801219584,189.95197463366867,48.69741998862519,11.364879420461625,-20.21095520125999,-9.829547930887175,1.1159334,14.052193,2.419073,-18.565098,0.009190286,0.01047078,0.011017888,0.013401013,0.016163861,31,15.343701,12.924628,1.2939814,,47.274970965299154,31,-0.041523,1.0,0.0113648794204616,0.0014222641879418,39,87.9903748208341,39_001
68658,72546,72546,1510428711107863680,208.73773752708564,48.848441098646425,10.984695405620965,-19.493768317722434,-5.849823777382776,1.9728566,16.209713,3.150981,,0.051579483,0.05837912,0.0596782,0.068154275,0.07084366,30,18.03333,14.88235,1.2281779,,54.754979611328,31,-0.049726,1.0,0.0109846954056209,0.0064493058190533,39,91.0357513862694,39_001
68671,72559,72559,1603491650160165120,219.5373814013653,49.99996339406625,10.652167559510977,-16.63987039834123,-2.681887155474525,2.240379,16.16731,2.9885387,,0.068620875,0.06406669,0.076866485,0.0803801,0.080248475,29,17.898182,14.909643,1.2413975,,59.950939027598686,31,-0.047389,1.0,0.0106521675595109,0.0075335347995299,39,93.87760701408978,39_001
68678,72566,72566,1604782957847783296,214.7199219883917,51.28861632454139,10.09263374696739,-4.522279162828126,-11.254316612029305,1.0173397,10.073616,0.8844032,-7.0601287,0.010572308,0.010888858,0.013209989,0.013938363,0.012892488,28,10.432266,9.547863,1.541546,,59.0489628658621,31,-0.018831,1.0,0.0100926337469673,0.0012774156204641,39,99.08216478186246,39_001
68679,72567,72567,1605293406120858624,217.2357169755937,52.67543040345582,10.866256941653685,-21.416134181499256,4.406655930773803,1.0498413,16.096203,2.5776052,,0.036324646,0.032956123,0.043215495,0.04321942,0.0412948,29,17.509928,14.9323225,,1.2311406,61.10818770596811,95,-0.058333,1.0,0.0108662569416536,0.0038002782578888,39,92.02800977093612,39_001
68702,72590,72590,1657605111353175552,209.97615335014785,56.52355405374043,10.946624042310525,-14.943217743954635,-14.860316673233756,1.0018287,17.310705,3.2028847,,0.062893115,0.06877054,0.07923143,0.082949474,0.07693672,29,19.208164,16.00528,,1.15111,61.03434224051725,95,-0.068982,1.0,0.0109466240423105,0.0070283513622671,39,91.35236545393683,39_001
68723,72611,72611,1658087247202105984,211.80966188474136,57.41520987480593,10.627000861382117,-22.31560214184632,17.835336976673524,0.96052796,18.916134,0.7672787,,0.12897554,0.14367086,0.16365747,0.18015935,0.16213778,31,18.963942,18.196663,,1.4942924,62.372648015656026,95,-0.014383,1.0,0.0106270008613821,0.015257153181308,39,94.09992650268256,39_001
68768,72657,72657,1570799664772864768,190.51388046316103,54.13552242198212,10.224423064007157,33.68658029715829,-1.5700498947712744,1.0944306,14.741324,2.5887575,-10.320304,0.013657365,0.014815257,0.016626462,0.019956382,0.020047696,29,16.16035,13.571593,1.2776517,,51.818534080430496,31,-0.042548,1.0,0.0102244230640071,0.0019607654998719,39,97.80502955910409,39_001
68777,72666,72666,1510792889974671872,207.70345865850035,50.03408520889119,11.610150933652632,-10.228191813972742,-5.7617726854738365,1.1022404,13.704892,2.1911688,-2.5951133,0.009086096,0.010308984,0.01166985,0.01333825,0.011927457,31,14.837798,12.646629,1.3209354,,55.28207446162937,31,-0.036153,1.0,0.0116101509336526,0.0010273300552387,39,86.13152453526253,39_001
68792,72681,72681,1546508944658745216,182.10868222427808,48.96843928261956,10.142326694801934,4.207001028914162,-12.8147185579355,1.0752395,7.698393,0.42572546,-10.030329,0.011327805,0.014600747,0.012159459,0.017095331,0.022989973,28,7.8446226,7.418897,1.6497387,,44.56430215940353,31,-0.028051,1.0,0.0101423266948019,0.0022667356013864,39,98.59670567627401,39_001
68821,72710,72710,1552031890343917952,202.8310785423368,47.74900609260845,10.823268016853694,-18.62254151954148,-6.572385458565233,1.002365,18.465693,3.833252,,0.095148996,0.10276192,0.11025728,0.12598962,0.13527492,31,20.879774,17.046522,,1.0802132,51.527219955794976,95,-0.045045,1.0,0.0108232680168536,0.0124985281515115,39,92.39353570870057,39_001
68822,72711,72711,1552233483225261568,205.35041711197,47.87871667911601,11.482753299487818,-20.54460571500598,-9.216264851303375,2.5152862,15.247057,3.019948,,0.040248048,0.048724342,0.046547886,0.057604957,0.059476975,29,16.994595,13.974647,1.239542,,52.63146632414633,31,-0.049487,1.0,0.0114827532994878,0.0051796789018059,39,87.08712744395598,39_001
68826,72715,72715,1554080521024648576,196.4495559522163,46.48856290069309,11.37790169011724,-20.591320539505546,-8.22890021824307,0.9974014,19.632645,3.0654907,,0.19131583,0.2096526,0.23225577,0.25551155,0.31129962,30,21.152521,18.08703,,1.0255121,47.98279408216628,95,-0.031126,1.0,0.0113779016901172,0.0273600201933887,39,87.88966781709811,39_001
68829,72718,72718,1554963123921967616,194.41094409154647,47.46674940205161,10.655756777939198,-22.34635443961009,17.208114854803775,1.0927838,9.594339,0.8069792,-21.622335,0.008829345,0.009919385,0.010373598,0.0124866385,0.014494629,31,9.913869,9.10689,1.5582234,,47.98782107338888,31,-0.023134,1.0,0.0106557567779391,0.0013602627483022,39,93.8459858684394,39_001
68831,72720,72720,1512308601113032192,210.069345510556,51.25664839924124,10.443989393017167,-17.289353815165015,-4.30216217413285,1.0575113,15.742006,2.8025942,,0.02175825,0.024754317,0.025551306,0.031262584,0.02936353,30,17.324177,14.521583,1.2561108,,57.17483384305798,31,-0.044757,1.0,0.0104439893930171,0.0028115243031204,39,95.74885250923413,39_001
68832,72721,72721,1512320558301938432,209.59926706115223,51.37842563342229,10.98577490560466,-18.26308496097136,-4.455677555173475,1.0608897,13.909266,2.261839,-4.183278,0.011396824,0.0123455245,0.016310142,0.015869657,0.014620056,27,15.09135,12.829511,1.3128446,,57.08204972192968,31,-0.036498,1.0,0.0109857749056046,0.0013308169997676,39,91.02680590058614,39_001
68835,72724,72724,1512773179135101312,210.5897453922504,52.41773989756661,10.69058795670978,-13.553977487769654,-5.646481226319645,1.6485364,10.225393,0.95687866,-5.550122,0.019512052,0.021234531,0.022192532,0.024058808,0.023920445,28,10.620052,9.663174,1.5243435,,58.27078975951045,31,-0.019521,1.0,0.0106905879567097,0.0022375238010166,39,93.54022473313763,39_001
68860,72749,72749,1607164362593977472,219.06419349149672,55.13960842991849,10.168185492318107,-15.750288110592017,-2.0825996741783097,0.9217122,9.531792,0.7782326,-6.1993723,0.009673799,0.009422167,0.0121709,0.012318592,0.010906387,26,9.837403,9.059171,1.5660989,,63.65241701615853,31,-0.017546,1.0,0.0101681854923181,0.0010725991385817,39,98.34596356994902,39_001
68893,72782,72782,1662057686768790144,204.0237770852934,58.81589457080261,10.234070283829642,-16.74120718925411,-5.682510118218834,1.2587428,15.421317,2.9623013,,0.026094534,0.025718486,0.035103723,0.035803728,0.030367106,29,17.034382,14.072081,1.2482095,,60.3154187598247,31,-0.04562,1.0,0.0102340702838296,0.0029672559556271,39,97.7128329458569,39_001
68960,72850,72850,1577630346400767616,190.4597383516196,57.65213282255521,10.559761963208302,-22.82632672995375,-9.701237780419842,18.652927,13.949293,2.39639,-4.897642,0.27730605,0.21990994,0.3468833,0.2829894,0.30083877,28,14.961974,12.565584,,1.3304775,54.46313011344489,95,-0.034289,1.0,0.0105597619632083,0.0284891620709031,39,94.69910434384231,39_001
