16.979004 0.960371
16.999817 0.965259
17.020630 0.968431
17.041504 0.969885
17.062317 0.972652
17.083130 0.975165
17.104004 0.979071
17.124817 0.985141
17.145630 0.989726
17.166504 0.994559
17.187317 1.000091
17.208130 1.005978
17.229004 1.011151
17.249817 1.015766
17.270630 1.021078
17.291504 1.026807
17.312317 1.032628
17.333130 1.037882
17.354004 1.040991
17.374817 1.045982
17.395630 1.050379
17.416504 1.054926
17.437317 1.057764
17.458130 1.062260
17.479004 1.064284
17.499817 1.067883
17.520630 1.071202
17.541504 1.073365
17.562317 1.075492
17.583130 1.076178
17.604004 1.075677
17.624817 1.076681
17.645630 1.077461
17.666504 1.075858
17.687317 1.076237
17.708130 1.076479
17.729004 1.075806
17.749817 1.074860
17.770630 1.074719
17.791504 1.074611
17.812317 1.073130
17.833130 1.071033
17.854004 1.075953
17.874817 1.070991
17.895630 1.070393
17.916504 1.070878
17.937317 1.069948
17.958130 1.068452
17.979004 1.069099
17.999817 1.069064
18.020630 1.066329
18.041443 1.065480
18.062256 1.063533
18.083130 1.060289
18.103943 1.056582
18.124756 1.055362
18.145630 1.053309
18.166443 1.050601
18.187256 1.049825
18.208130 1.045145
18.228943 1.041346
18.249756 1.037531
18.270630 1.034282
18.291443 1.029555
18.312256 1.027866
18.333130 1.023065
18.353943 1.019355
18.374756 1.022221
18.395630 1.016678
18.416443 1.009045
18.437256 1.005635
18.458130 1.001187
18.478943 0.996746
18.499756 0.990991
18.520630 0.985887
18.541443 0.981512
18.562256 0.975301
18.583130 0.972264
18.603943 0.968566
18.624756 0.965458
18.645630 0.962224
18.666443 0.958968
18.687256 0.955838
18.708130 0.953355
18.728943 0.949584
18.749756 0.949014
18.770630 0.946517
18.791443 0.944316
18.812256 0.942902
18.833130 0.941666
18.853943 0.942665
18.874756 0.941094
18.895630 0.941581
18.916443 0.942791
18.937256 0.944928
18.958130 0.946239
18.978943 0.948544
18.999756 0.950052
19.020630 0.952306
19.041443 0.954428
19.062256 0.957078
19.083130 0.960370
19.103943 0.965431
19.124756 0.970011
19.145630 0.973123
19.166443 0.978875
19.187256 0.981807
19.208130 0.992624
19.228943 0.994411
19.270630 1.005111
19.291443 1.010343
19.312256 1.013760
19.333130 1.018639
19.353943 1.024836
19.374756 1.030592
19.395630 1.033613
19.416443 1.038569
19.437256 1.043018
19.458069 1.048072
19.478882 1.053422
19.499756 1.060404
19.520569 1.062652
19.541382 1.066994
19.562256 1.070715
19.583069 1.073943
19.603882 1.076251
19.624756 1.079104
19.645569 1.080366
19.666382 1.084302
19.687256 1.087630
19.708069 1.089323
19.728882 1.089518
19.749756 1.097316
19.770569 1.098748
19.791382 1.095272
19.812256 1.094877
19.833069 1.097725
19.853882 1.094557
19.874756 1.092701
19.895569 1.093067
19.916382 1.093489
19.937256 1.091988
19.958069 1.092057
19.978882 1.091289
19.999756 1.090038
20.020569 1.087597
20.041382 1.084699
20.062256 1.081199
20.083069 1.079631
20.103882 1.078030
20.124756 1.074925
20.145569 1.071278
20.166382 1.068440
20.187256 1.064588
20.208069 1.061767
20.228882 1.057974
20.249756 1.054858
20.270569 1.049962
20.291382 1.046378
20.312256 1.042602
20.333069 1.040273
20.353882 1.036948
20.374756 1.034491
20.395569 1.031081
20.416382 1.027846
20.437256 1.024036
20.458069 1.020598
20.478882 1.017384
20.499756 1.013081
20.520569 1.009074
20.541382 1.006769
20.562256 1.002225
20.583069 1.000000
20.603882 1.005195
20.624756 0.998172
20.645569 0.994336
20.666382 0.989652
20.687195 0.988754
20.708008 0.982800
20.728882 0.980420
20.749695 0.978105
20.770508 0.974738
20.791382 0.971276
20.812195 0.969579
20.833008 0.966478
20.853882 0.965574
20.874695 0.964413
20.895508 0.960353
20.916382 0.960659
20.937195 0.960067
20.958008 0.959174
20.978882 0.959793
20.999695 0.961771
21.020508 0.960183
21.041382 0.960377
21.062195 0.962696
21.083008 0.959203
